976.3	4.444	0.1797
984	4.438	0.177
991.9	4.432	0.1743
999.9	4.426	0.1716
1008	4.42	0.1689
1016	4.414	0.1661
1025	4.408	0.1634
1033	4.403	0.1607
1042	4.397	0.158
1051	4.392	0.1553
1060	4.387	0.1525
1069	4.382	0.1498
1078	4.377	0.147
1088	4.372	0.1442
1097	4.368	0.1412
1107	4.364	0.1378
1117	4.36	0.1338
1127	4.355	0.1292
1137	4.35	0.1245
1148	4.344	0.1204
1159	4.337	0.1171
1170	4.331	0.1143
1181	4.326	0.1118
1192	4.32	0.1093
1204	4.315	0.1068
1216	4.31	0.1044
1228	4.306	0.1019
1240	4.301	0.09945
1252	4.296	0.09698
1265	4.292	0.09449
1278	4.287	0.092
1292	4.283	0.0895
1305	4.279	0.08699
1319	4.275	0.08447
1333	4.271	0.08194
1348	4.267	0.07941
1362	4.263	0.07687
1378	4.259	0.07433
1393	4.256	0.0718
1409	4.253	0.06928
1425	4.249	0.06677
1442	4.246	0.06429
1459	4.244	0.06183
1476	4.242	0.05941
1494	4.241	0.057
1512	4.243	0.05406
1531	4.249	0.04564
1550	4.25	0.02519
1569	4.234	0.00765
1590	4.216	0.00276
1610	4.204	0.00192
1631	4.194	0.00147
1653	4.186	0.00111
1675	4.178	8.20E-04
1698	4.171	5.97E-04
1722	4.164	4.26E-04
1746	4.158	2.98E-04
1771	4.152	2.05E-04
1797	4.146	1.38E-04
1823	4.141	9.06E-05
1851	4.136	5.84E-05
1879	4.131	3.68E-05
1907	4.126	2.27E-05
1937	4.122	1.37E-05
1968	4.117	8.05E-06
2000	4.113	4.63E-06
2033	4.109	2.61E-06
2066	4.105	1.43E-06
2101	4.101	7.69E-07
2138	4.097	4.04E-07
2175	4.094	2.07E-07
2214	4.09	0
2254	4.087	0
2296	4.083	0
2339	4.08	0
2384	4.077	0
2431	4.074	0
2480	4.071	0
2600	4.06049	0
2720	4.05493	0
2840	4.05013	0
2960	4.04596	0
3080	4.04229	0
3200	4.03906	0
3320	4.03619	0
3440	4.03364	0
3560	4.03135	0
3680	4.0293	0
3800	4.02744	0
3920	4.02576	0
4040	4.02423	0
4160	4.02283	0
4280	4.02156	0
4400	4.02039	0
4520	4.01931	0
4640	4.01832	0
4760	4.01741	0
4880	4.01656	0
5000	4.01578	0
5120	4.01505	0
5240	4.01437	0
5360	4.01374	0
5480	4.01314	0
5600	4.01259	0
5720	4.01207	0
5840	4.01159	0
5960	4.01113	0
6080	4.0107	0
6200	4.01029	0
6320	4.00991	0
6440	4.00955	0
6560	4.00921	0
6680	4.00889	0
6800	4.00858	0
6920	4.00829	0
7040	4.00801	0
7160	4.00775	0
7280	4.0075	0
7400	4.00726	0
7520	4.00704	0
7640	4.00682	0
7760	4.00662	0
7880	4.00642	0
8000	4.00623	0
8120	4.00605	0
8240	4.00588	0
8360	4.00571	0
8480	4.00556	0
8600	4.0054	0
8720	4.00526	0
8840	4.00512	0
8960	4.00498	0
9080	4.00485	0
9200	4.00473	0
9320	4.00461	0
9440	4.00449	0
9560	4.00438	0
9680	4.00427	0
9800	4.00417	0
9920	4.00407	0
10040	4.00397	0
10160	4.00388	0
10280	4.00379	0
10400	4.0037	0
10520	4.00361	0
10640	4.00353	0
10760	4.00345	0
10880	4.00337	0
11000	4.00329	0
11120	4.00322	0
11240	4.00315	0
11360	4.00308	0
11480	4.00301	0
11600	4.00295	0
11720	4.00288	0
11840	4.00282	0
11960	4.00276	0
12080	4.0027	0
12200	4.00264	0
12320	4.00258	0
12440	4.00253	0
12560	4.00247	0
12680	4.00242	0
12800	4.00237	0
12920	4.00232	0
13040	4.00227	0
13160	4.00222	0
13280	4.00217	0
13400	4.00213	0
13520	4.00208	0
13640	4.00203	0
13760	4.00199	0
13880	4.00195	0
14000	4.0019	0
